17228,6068237,"RING,LOCK:EMERG VLV;AEG V-32 POS16",C,1813,5,114,2024-08-30
17229,6068290,DISTANCE PIECE:SLIDING;AEG V-32 POS 61,C,27606,,,2024-08-30
17230,6068291,DISTANCE PIECE:FILLING;AEG V-32 TURBINE,C,41979,,,2024-08-30
17231,6068331,"SPRING,HELICAL:COMPRES;AEG V-32 POS42",C,81160,,,2024-08-30
17232,6068346,"SPRING,HELICAL:TENSION;AEG V-32 TURBINE",C,18750,5,114,2024-08-30
17233,6068484,"SPRING,HELICAL:CTRL VALVE;AEG V-25 POS2",C,7693,5,114,2024-08-30
17234,6068507,"SPRING,HELICAL:COMPRES;AEG V-32 POS9",C,72657,,,2024-08-30
17235,6068509,"SPRING,HELICAL:COMPRES;AEG V-32 POS11",C,587706,5,114,2024-08-30
17236,6068510,"SPRING,HELICAL:COMPRES;AEG V-32 POS12",C,238116,5,114,2024-08-30
17237,6068512,"SPRING,HELICAL:COMPRES;AEG V-32 POS9",C,230803,5,114,2024-08-30
17238,6068513,"SPRING,HELICAL:COMPRES;AEG V-32 POS7",C,61569,,,2024-08-30
17239,6068514,"SPRING,HELICAL:COMPRES;AEG V-32 POS80",C,47576,,,2024-08-30
17240,6068515,"SPRING,HELICAL:COMPRES;AEG V-32 POS37",C,22389,,,2024-08-30
17241,6068722,"ROD,STRAIGHT:POINTED;AEG V-32 POS34",C,27606,,,2024-08-30
17242,6068743,"PLUG,VENT:BRG BLOCK;AEG V-32 TURBINE",C,109145,6,180,2024-08-30
17243,6070683,GASKET:RD;62X95X2MM;NONASB;AEG V-32,C,7691,,,2024-08-30
17244,6070685,GASKET:RD;35X70X2MM;ASB,C,4826,3,90,2024-08-30
17245,6070686,GASKET:RD;60.8X117.1X2MM;ASB,C,9692,3,90,2024-08-30
17246,6070688,GASKET:RD;36.2X69.8X2.15MM;ASB,C,6864,3,90,2024-08-30
17247,6070689,GASKET:RD;61X94.8X2.2MM;ASB,C,11935,3,90,2024-08-30
17248,6070690,GASKET:RD;101.5X114.7X2.2MM;ASB,C,1,3,90,2024-08-30
17249,6070691,GASKET:RD;48.8X91.75X2MM;ASB,C,6101,3,90,2024-08-30
17250,6070693,GASKET:DIAPH;RD;61.8X111.8X2MM;ASB,C,9152,3,90,2024-08-30
17251,6070694,GASKET:DIAPH;RD;48.6X92X2MM;ASB,C,1,3,90,2024-08-30
17252,6070695,GASKET:DIAPH;RD;34X70X2MM;ASB,C,6864,3,90,2024-08-30
17253,6070696,GASKET:DIAPH;RD;34X50X2.3MM;ASB,C,5847,3,90,2024-08-30
17254,6070945,"RETAINER SLEEVE,SEAL:EMERG VLV;AEG KR-25",C,35526,,,2024-08-30
17255,6070947,"RETAINER SLEEVE,SEAL:EMERG VLV;AEG V-32",C,668770,,,2024-08-30
